20190504,闸北,闸北公园,嘉利明珠城,74233元/m2,21套在售二手房
20190504,闸北,闸北公园,平型关路573号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1207号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1139号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路2303号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路178号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1525号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1529号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1911号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路409号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路467号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路388号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路387号,暂无,0套在售二手房
20190504,闸北,闸北公园,共和新路1435号,暂无,0套在售二手房
20190504,闸北,闸北公园,柳营路534号,暂无,0套在售二手房
20190504,闸北,闸北公园,柳营路179号,暂无,0套在售二手房
20190504,闸北,闸北公园,北宝兴路163号,暂无,0套在售二手房
20190504,闸北,闸北公园,民和路178号,暂无,0套在售二手房
20190504,闸北,闸北公园,洛川中路849号,暂无,0套在售二手房
20190504,闸北,闸北公园,延长路108-110号,暂无,0套在售二手房
20190504,闸北,闸北公园,平型关路1981号,暂无,0套在售二手房
