20190504,闵行,老闵行,万科城 3室2厅 440万,440万,万科城  | 3室2厅 | 98.18平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-a2b8bd59-0d1d-4627-b28f-2d5420374dc3.jpg.296x216.jpg
20190504,闵行,老闵行,满五唯一免个税 房东诚心出售 楼层采光好房主自荐,290万,合生城邦四街坊  | 1室2厅 | 71.39平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-5d21eda7-7272-401c-b805-5db69c80cd1f.jpg.296x216.jpg
20190504,闵行,老闵行,房子是满5税少，节省购房成本，高区，精装修,358万,合生城邦四街坊  | 2室2厅 | 88.85平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-13d8ff4c-6e6b-48fe-93cf-cfefbce68481.png.296x216.jpg
20190504,闵行,老闵行,此房钥匙在手 看房说走就走 风里雨里我都等您房主自荐,230万,鹤北新村  | 2室1厅 | 58.82平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-95b91964-b510-40d4-a9f0-1efc90e66eec.png.296x216.jpg
20190504,闵行,老闵行,马桥景城馨苑 2室1厅 230万,230万,马桥景城馨苑  | 2室1厅 | 75平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/6980ff28-4afb-4969-88d3-450cbdb21dc1.png.280x210.jpg
20190504,闵行,老闵行,万科城 3室2厅 375万,375万,万科城  | 3室2厅 | 91.84平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-3ee58aa0-16b8-4c71-a0df-d8c519eabf05.jpg.296x216.jpg
20190504,闵行,老闵行,地铁边上很少出来小三房，不要装修直接入住,320万,鹤北新村  | 3室1厅 | 85.12平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-34166809-17b2-4adf-9f52-e0275191e3be.jpg.296x216.jpg
20190504,闵行,老闵行,东川苑 2室1厅 175万房主自荐,175万,东川苑  | 2室1厅 | 58.02平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-d849f524-705d-426b-9f59-6af8105f8309.jpg.296x216.jpg
20190504,闵行,老闵行,南洋博仕新居，南北通透，有钥匙，明亮通透，,569万,南洋博仕欣居  | 3室2厅 | 131.17平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-42946237-9f97-4f90-b390-fe6a30b2f524.jpg.296x216.jpg
20190504,闵行,老闵行,凤庆小区 2室1厅 146万,146万,凤庆小区  | 2室1厅 | 52.86平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-cbcd0f9a-3cd4-49d8-8095-95f066445b3f.png.296x216.jpg
20190504,闵行,老闵行,一梯两户，客厅朝南带阳台，精装修，随时可看房,168万,凤庆小区  | 2室1厅 | 53.04平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-822c72cb-3699-4047-b9e7-c19e7ef6797b.jpg.296x216.jpg
20190504,闵行,老闵行,沧源小区 2室1厅 205万,205万,沧源小区  | 2室1厅 | 59.82平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-7347c82f-855a-467c-930e-5cde571ddba4.jpg.296x216.jpg
20190504,闵行,老闵行,丽都城两房，好楼层，视野开阔，带装修，实用二改三,390万,丽都城假日景苑  | 2室2厅 | 85.52平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-65811f86-c993-405d-b029-58f5cb17bb29.jpg.296x216.jpg
20190504,闵行,老闵行,万科城 2室2厅 340万,340万,万科城  | 2室2厅 | 78平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-3d97309e-c939-4f28-99da-cb5c04771e8a.jpg.296x216.jpg
20190504,闵行,老闵行,房东诚心卖，双南户型，全明采光，好楼层，近医院,218万,康乐花园(闵行)  | 2室1厅 | 67.44平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-87362945-fc38-4e55-bc05-d683cf5c4611.jpg.296x216.jpg
