20190504,宝山,淞宝,海江二村 中楼层 双南两房诚心出售,270万,海江二村  | 2室1厅 | 66.42平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-929cb320-103b-43f2-a2b3-8de1f3fa4fb4.jpg.296x216.jpg
20190504,宝山,淞宝,优！永清新村，双南户型，中楼层，满五唯一降低成本,219万,永清新村  | 2室1厅 | 56.75平米 | 南 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-0ce0958d-0838-446a-9ebe-c1048a3953eb.jpg.296x216.jpg
20190504,宝山,淞宝,宝钢八村 南北两房 邻近三号线友谊路 遇见更好的你,190万,宝钢八村  | 2室1厅 | 50.48平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-2de1b716-dee1-46a3-ac27-6adf5450f6df.jpg.296x216.jpg
20190504,宝山,淞宝,房东诚心出售  采光好  房东自主看房方便房主自荐,126万,海滨新村  | 1室0厅 | 35.14平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-f45f331f-564c-4b92-825a-6fceff460523.jpg.296x216.jpg
20190504,宝山,淞宝,双南双天井，精装修，诚心卖，地铁三号线，广育+淞宜,240万,宝钢十村  | 2室1厅 | 49.98平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-228507e0-5813-4d4e-bc7c-5bfa953bb1d9.jpg.296x216.jpg
20190504,宝山,淞宝,满五唯一 顶楼带露台 单价3.6万 看房方便,160万,永清新村  | 1室1厅 | 43.6平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-d2b68ac5-cc35-4452-a4c9-679e1f3f30cd.jpg.296x216.jpg
20190504,宝山,淞宝,双南两居室 满五年 格局方正 无遮挡 诚意出售,199万,宝林六村  | 2室2厅 | 58.82平米 | 南 北 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-c4f5e8fc-0d37-4216-8d3a-e4d8a0b137f4.png.296x216.jpg
20190504,宝山,淞宝,宝林一村一梯二房 装修干净   靠宝乐汇,259万,宝林一村  | 2室1厅 | 51.95平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-29a75755-abd5-4e15-b407-4e6ea18b5ace.jpg.296x216.jpg
20190504,宝山,淞宝,海滨三村 2室0厅 188万,188万,海滨三村  | 2室0厅 | 49.76平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-e86d9842-6266-441f-a0a5-628cc639ee0e.jpg.296x216.jpg
20190504,宝山,淞宝,满五唯一，南北两房，房子通风比较好，诚意出售,197万,海滨三村  | 2室0厅 | 47.97平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-56df1472-8aff-4605-a197-0ac49401f9a8.jpg.296x216.jpg
