20190504,宝山,顾村,叶语高层两房，观顾村公园四时美景，通风好，诚心出售,439万,保利叶语(二期)(公寓)  | 2室2厅 | 87.86平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-eb7da829-ef35-48f9-9425-ad310894fdbb.jpg.296x216.jpg
20190504,宝山,顾村,好楼层，南北房型，格局好，距离顾村公园站800米房主自荐,295万,菊泉新城(菊盛路50弄)  | 2室1厅 | 75平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-1b808103-f829-47e9-8252-a63511ab95ec.jpg.296x216.jpg
20190504,宝山,顾村,中高层采光通风效果好，精装修直接入住，近地铁,306万,菊泉新城(菊盛路50弄)  | 2室2厅 | 74.85平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-5b2198bf-3df2-486b-86b0-c0040c93b375.jpg.296x216.jpg
20190504,宝山,顾村,保利叶上海(二期) 3室2厅 440万,440万,保利叶上海(二期)  | 3室2厅 | 95.3平米 | 东 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-f719bcce-797e-4037-9c5f-02d4a76a5ad8.jpg.296x216.jpg
20190504,宝山,顾村,安在公园里的小窝  繁华近在咫尺  畅享交通购物一体,270万,菊泉新城(陆翔路698弄)  | 2室2厅 | 76.49平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-a8a4f0b5-274d-421b-b0fd-030102bd4e35.jpg.296x216.jpg
20190504,宝山,顾村,馨佳园(菊泉街1280弄) 2室1厅 275万,275万,馨佳园(菊泉街1280弄)  | 2室1厅 | 74.52平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-bd758131-85ea-4909-8ee0-b54029a919f9.jpg.296x216.jpg
20190504,宝山,顾村,7号线南北通透格局，视野好，得房率高，有配套设施，,255万,菊泉新城(菊盛路186弄)  | 2室2厅 | 73.31平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-417fa5da-73df-4403-809a-4fdbbecff3ff.jpg.296x216.jpg
20190504,宝山,顾村,古北菊翔苑(菊联路233弄) 2室1厅 310万,310万,古北菊翔苑(菊联路233弄)  | 2室1厅 | 74平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-9ff6e420-cd2d-4656-a207-6cfc8b36c020.jpg.296x216.jpg
20190504,宝山,顾村,本月急卖，不靠马路，中间位置，满5年唯一，阳光充足,275万,成亿宝盛家苑  | 2室2厅 | 74.37平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-c07d3e95-89d2-4f29-9f16-aee69059f2e9.jpg.296x216.jpg
20190504,宝山,顾村,南北通透 保利三组团3房急卖  看房方便 房东诚心,400万,保利叶上海(一期)  | 3室2厅 | 88.32平米 | 南 北 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-b74806bd-c1a2-4c26-befa-fbc19febb5ea.jpg.296x216.jpg
20190504,宝山,顾村,楼层低， 单天井，精装修，可拎包入住。,180万,泰和新城(泰和西路3493弄)  | 1室1厅 | 52.4平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-fa04b1ef-69a5-4dd8-aca6-50d74cd129ce.jpg.296x216.jpg
20190504,宝山,顾村,近地铁，房型正，采光好，素质住户，环境清新配套齐全,405万,采菊苑  | 3室2厅 | 99.74平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-4d9cd8b8-d29e-48f2-ba3b-f9027ee5b093.png.296x216.jpg
20190504,宝山,顾村,近7号线、顾村公园商品房 小区前排位置，无遮挡,238万,文宝苑  | 2室1厅 | 54.83平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-37cce0d2-cfa9-4f99-b8ef-496a26842483.jpg.296x216.jpg
20190504,宝山,顾村,顾村公园 保利叶语 中区 大4房 诚心出售房主自荐,615万,保利叶语(二期)(公寓)  | 4室2厅 | 123.42平米 | 西 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-c29e2469-591a-4fe0-b67f-ff56536eac59.jpg.296x216.jpg
20190504,宝山,顾村,保利叶上海(二期) 3室2厅 445万,445万,保利叶上海(二期)  | 3室2厅 | 87.21平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-48c49a65-a0ea-4d34-93f4-99f3e7c33285.jpg.296x216.jpg
20190504,宝山,顾村,古北菊翔苑(菊联路233弄) 2室1厅 305万,305万,古北菊翔苑(菊联路233弄)  | 2室1厅 | 73.14平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-16fd9c3e-579f-4d4c-a4b7-13d5c8de33df.png.296x216.jpg
20190504,宝山,顾村,文宝苑2房   小区中间位置   采光佳,358万,文宝苑  | 2室2厅 | 76.27平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-33f61a4a-3544-4bf0-97c1-e01c5999aeaa.jpg.296x216.jpg
20190504,宝山,顾村,世纪非凡怡园 3室2厅 325万,325万,世纪非凡怡园  | 3室2厅 | 89.63平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-078f5781-365e-4868-8826-d1f0c4f4c79d.jpg.296x216.jpg
20190504,宝山,顾村,精装修南北大三房 诚意出售 满五年唯一住宅 婚房装修,440万,新天地荻泾花园  | 3室2厅 | 128.44平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-0cfcdc99-72ce-4326-982e-1acdc1b929b3.jpg.296x216.jpg
20190504,宝山,顾村,人车分流，品质小区保利，自住精装，南北户型，总价低,390万,保利叶上海(一期)  | 3室2厅 | 88.33平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-70b4c49d-db1a-47fe-b993-029f9591546a.jpg.296x216.jpg
20190504,宝山,顾村,保利叶语景观高楼层，满五唯一，自己装修保养好,460万,保利叶语(一期)(公寓)  | 2室2厅 | 86.76平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-2b7928c9-99e1-4d3f-b8a2-2cd3448d68ad.jpg.296x216.jpg
20190504,宝山,顾村,06年次新小区   房东诚意出售   看房方便有钥匙,218万,成亿宝盛家苑  | 1室1厅 | 56.27平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-ba8b98df-bff0-4e9b-aec8-b0ed5565b2eb.png.296x216.jpg
20190504,宝山,顾村,七号线旁，中间楼层，精装修自住，看房提前预约，诚售,272万,馨佳园(韶山路418弄)  | 2室1厅 | 79.02平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-b4567625-d88d-40a3-a70c-384ad1d01504.jpg.296x216.jpg
20190504,宝山,顾村,带产权车位的正气小三房，房东诚意出售。楼层好房主自荐,350万,世纪非凡怡园  | 3室2厅 | 92.14平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-3a25899a-4e29-4e6c-89a5-55c3e74e52b6.jpg.296x216.jpg
20190504,宝山,顾村,绿洲花园+精装修30万+小区中间花园位置+满2年+南北,325万,绿洲花园  | 2室2厅 | 89.93平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-6ac99e1b-0f1b-42a3-9ed3-adfc90c98551.jpg.296x216.jpg
20190504,宝山,顾村,全明两房、中间位置、业主诚意出售、到价签字,268万,新顾村大家园B区  | 2室2厅 | 75.76平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-89bdf040-9992-45b0-8592-2254a558efdf.jpg.296x216.jpg
20190504,宝山,顾村,置换诚意出售，采光无遮挡，位置好,205万,世纪非凡怡园  | 1室1厅 | 51平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-a1a8e473-8522-4cd7-a368-100c93c1de68.png.296x216.jpg
20190504,宝山,顾村,精装修一房复式，满五年唯一税费很少 业主诚心出售,248万,新顾村大家园C区  | 1室1厅 | 57平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170514/30035a4a-fc49-4cfa-8ead-30d3fb4d1663.jpg.296x216.jpg
20190504,宝山,顾村,赞！20万精装大两房，税费少，看房方便，诚心出售,279万,馨佳园(菊泉街1346弄)  | 2室2厅 | 77.9平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/544448bb-2b45-4002-a1ea-b69986674e82.png.280x210.jpg
20190504,宝山,顾村,婚房装修带忠央大金空调++满五++诚心售++随时可看房主自荐,355万,保利叶上海(一期)  | 2室2厅 | 81.68平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-cbe304c5-8a49-4f48-97bd-e8ff21c05ea7.png.296x216.jpg
20190504,宝山,顾村,精装修的B2户型 房东诚意出售 价格可谈随时方便看房子,410万,保利叶上海(二期)  | 3室2厅 | 84平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-35a4109f-681c-4202-8796-b01a14221eae.jpg.296x216.jpg
20190504,宝山,顾村,新天地荻泾花园 3室2厅 348万,348万,新天地荻泾花园  | 3室2厅 | 93.85平米 | 南 北 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-7619537e-2743-4548-b941-abd6676f8f1c.png.296x216.jpg
20190504,宝山,顾村,格局好，单价低，随意装修，好楼层、房主自荐,389万,菊泉新城(菊泉街39弄)  | 3室2厅 | 102.98平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-7698c770-2c0f-4294-8578-4f1f6900923a.png.296x216.jpg
20190504,宝山,顾村,全南2房，业主装修自主，一手动迁满五唯一，诚心卖,265万,丰水宝邸(西苑)  | 2室2厅 | 72.53平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-080194e0-7cb4-47a8-841f-bab20def8d0b.jpg.296x216.jpg
20190504,宝山,顾村,动迁税少 、配套成熟、交通便利、诚意出售、看房随时,275万,新顾村大家园A区  | 2室2厅 | 75.99平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-9999e519-f34c-40db-9ebf-f427cb74734a.png.296x216.jpg
20190504,宝山,顾村,顾村保利叶满五唯一无遮挡南北通2房朝南带飘窗采光好,435万,保利叶上海(一期)  | 3室2厅 | 88.42平米 | 南 北 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-51630d30-0b66-4150-84fd-10f07dd27bb8.jpg.296x216.jpg
20190504,宝山,顾村,天极盛宅花园 2室2厅 270万,270万,天极盛宅花园  | 2室2厅 | 87.52平米 | 南 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-11b369f7-a595-46e2-8017-75267cf78491.png.296x216.jpg
20190504,宝山,顾村,新天地荻泾花园 3室2厅 368万,368万,新天地荻泾花园  | 3室2厅 | 91.21平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-4cbda5b4-a523-4aab-9214-f831d959f8d6.jpg.296x216.jpg
20190504,宝山,顾村,小区停车方便，环境好，满五唯一，房型正气，房主自荐,350万,丽景花园  | 2室2厅 | 92.66平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-16e4f2ce-93bf-4ad9-9968-6f2e0f65366f.png.296x216.jpg
20190504,宝山,顾村,顾村板块小区 同类型小区中的龙头 保证你的舒适生活,360万,菊泉新城(菊盛路50弄)  | 3室2厅 | 97.73平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-7d27a3e0-b4e3-4129-893c-7e44e8dfc584.png.296x216.jpg
20190504,宝山,顾村,精装自住，看房预约，南北通透，采光足。,233万,馨佳园(韶山路348弄)  | 1室1厅 | 55.25平米 | 南 北 | 精装,https://image1.ljcdn.com/310000-inspection/test-7dcdc27f-bac4-46a0-b002-088ddd08464d.png.296x216.jpg
20190504,宝山,顾村,古北菊翔苑(菊联路232弄) 2室2厅 330万,330万,古北菊翔苑(菊联路232弄)  | 2室2厅 | 72.35平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-fe0ebfd1-b7c6-462d-9e7c-e48a9efbd868.jpg.296x216.jpg
20190504,宝山,顾村,满五唯一 看房找维护人 距离7号线刘行站776米,285万,菊泉新城(陆翔路678弄)  | 2室2厅 | 85.08平米 | 南 北 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-7f3a2c6d-da1b-4a98-a88e-f765a89db5fb.jpg.296x216.jpg
20190504,宝山,顾村,业主诚意出售，产权干净随时可签字,265万,新顾村大家园C区  | 2室1厅 | 76.48平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-e99e060b-a83c-4635-8844-c2e9744ca7e0.jpg.296x216.jpg
20190504,宝山,顾村,满五唯一住房，刚需客的选择，全明户型方正两房,285万,好日子大家园C区  | 2室1厅 | 76.06平米 | 南 | 精装,https://image1.ljcdn.com/310000-inspection/prod-d20bad68-2e55-4483-99ca-78570de00f1d.jpg.296x216.jpg
20190504,宝山,顾村,满五年唯一一手动迁水费少，楼层好，地铁口，诚心卖。,290万,菊泉新城(陆翔路358弄)  | 2室1厅 | 70.91平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-9dd91cb4-a083-4968-90eb-c36560c099b4.jpg.296x216.jpg
20190504,宝山,顾村,货币动迁无增值税 南北双阳台 房型正气 有钥匙随时看,350万,绿洲花园  | 2室2厅 | 94.88平米 | 南 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-6331c4da-a572-4680-bf21-107d32b599ff.png.296x216.jpg
20190504,宝山,顾村,顾村公园 刘行站 一手动迁 大三房飞机场户型130平,439万,好日子大家园B区  | 3室2厅 | 130.97平米 | 南 北 | 毛坯,https://image1.ljcdn.com/310000-inspection/prod-adcbc7fe-b621-4bf5-a59a-56327b40ff2c.jpg.296x216.jpg
20190504,宝山,顾村,新上架，满两年，电梯2楼，小区前排位置，厨卫全明,328万,中国铁建青秀城  | 3室2厅 | 89平米 | 南 北 | 毛坯,https://image1.ljcdn.com/310000-inspection/prod-0f18fac9-61bd-4292-8c47-6a795641bf61.jpg.296x216.jpg
20190504,宝山,顾村,顾村公园 保利人车分流  前排无遮挡，满五唯一精装,349万,保利叶上海(一期)  | 2室2厅 | 78.65平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-7f5b86ba-6c8d-41f5-abba-978f44f345cf.jpg.296x216.jpg
20190504,宝山,顾村,毛坯房可随心装修出自己喜欢的风格，楼间距宽采光好！房主自荐,269万,菊泉新城(菊泉街39弄)  | 2室1厅 | 75.38平米 | 南 北 | 毛坯 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-b2462eaf-9087-4e12-a094-198a654602c3.png.296x216.jpg
20190504,宝山,顾村,一手动迁靠前排中间楼层视野开阔全无遮挡采光好,430万,好日子大家园B区  | 3室2厅 | 117.16平米 | 南 | 简装,https://image1.ljcdn.com/310000-inspection/prod-42195cf5-ea2c-4baa-a76d-5a3e4ad5bf84.jpg.296x216.jpg
20190504,宝山,顾村,此房一手动迁税少 全南一房 采光好 近商场和地铁,208万,馨佳园(菊盛路851弄)  | 1室1厅 | 53.31平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-fb1df98f-1454-4fc6-89db-36d2835ffaad.png.296x216.jpg
20190504,宝山,顾村,近刘行、龙湖北城天街、华山医院北院、大两房双阳台,430万,好日子大家园A区  | 2室2厅 | 106.42平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-5cbfbfd7-f05f-4e45-8fdc-cbc643c1b50b.jpg.296x216.jpg
20190504,宝山,顾村,精装修 可以拎包入住 七号线 户型正气 采光好,280万,馨佳园(韶山路419弄)  | 2室2厅 | 79.71平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-0e1a0577-ea2e-4470-ba3c-05812f731a04.jpg.296x216.jpg
20190504,宝山,顾村,复式南北 一手动迁， 税少，二房当4房用，离地铁近。,350万,好日子大家园B区  | 2室1厅 | 75.68平米 | 南 北 | 简装,https://image1.ljcdn.com/310000-inspection/prod-a9f23ef9-31cd-42ab-8f58-09a51003707d.jpg.296x216.jpg
20190504,宝山,顾村,天极盛宅 经典两房 看房方便 ，税各付中介费各付,220万,天极盛宅花园  | 2室1厅 | 63.81平米 | 南 北 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-68906e2e-0e74-4b77-8dc5-0a7006283dc9.png.296x216.jpg
20190504,宝山,顾村,保利叶语89平大两房 精装修中秧空调加地暖,450万,保利叶语(一期)(公寓)  | 2室2厅 | 89.37平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/test-d83c01cd-db9a-40f8-8751-024dcfd7620c.png.296x216.jpg
20190504,宝山,顾村,天极盛宅花园 1室1厅 165万,165万,天极盛宅花园  | 1室1厅 | 50.18平米 | 南 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-a3f381a1-2e11-4983-b587-4433df316cb5.png.296x216.jpg
