20190504,松江,松江老城,维罗纳贵都,34949元/m2,34套在售二手房
20190504,松江,松江老城,新城云间锦院,48504元/m2,4套在售二手房
20190504,松江,松江老城,青松石,30938元/m2,5套在售二手房
20190504,松江,松江老城,蓝天东区,27664元/m2,4套在售二手房
20190504,松江,松江老城,普政苑,32146元/m2,4套在售二手房
20190504,松江,松江老城,新城水云间(西区),57657元/m2,2套在售二手房
20190504,松江,松江老城,桃园坊,31201元/m2,3套在售二手房
20190504,松江,松江老城,红宾院小区,34543元/m2,4套在售二手房
20190504,松江,松江老城,东外街36弄,28516元/m2,8套在售二手房
20190504,松江,松江老城,申和苑,32334元/m2,2套在售二手房
20190504,松江,松江老城,古浦新苑,30382元/m2,4套在售二手房
20190504,松江,松江老城,荣庭(创业)园,暂无,0套在售二手房
20190504,松江,松江老城,塔湾新村(松江),28592元/m2,0套在售二手房
20190504,松江,松江老城,梦莱小区,28073元/m2,1套在售二手房
20190504,松江,松江老城,乐都新界,暂无,0套在售二手房
20190504,松江,松江老城,南良苑,27205元/m2,3套在售二手房
20190504,松江,松江老城,仓城四村,29661元/m2,4套在售二手房
20190504,松江,松江老城,仓城五村,28431元/m2,6套在售二手房
20190504,松江,松江老城,松汇西路375号,28332元/m2,0套在售二手房
20190504,松江,松江老城,通乐小区,31325元/m2,1套在售二手房
20190504,松江,松江老城,仓城六村,28973元/m2,8套在售二手房
20190504,松江,松江老城,茸南新苑,26944元/m2,1套在售二手房
20190504,松江,松江老城,中山二路307号,28922元/m2,0套在售二手房
20190504,松江,松江老城,方塔西村,32951元/m2,0套在售二手房
20190504,松江,松江老城,秀野苑,29664元/m2,2套在售二手房
20190504,松江,松江老城,东外苑,29505元/m2,3套在售二手房
20190504,松江,松江老城,方舟休闲广场,31937元/m2,1套在售二手房
20190504,松江,松江老城,荣乐中路115弄,29951元/m2,4套在售二手房
20190504,松江,松江老城,松江颐景园(别墅),55056元/m2,0套在售二手房
20190504,松江,松江老城,绿地凯旋宫(别墅),41429元/m2,0套在售二手房
20190504,松江,松江老城,凤凰新村西苑,29630元/m2,0套在售二手房
20190504,松江,松江老城,木鱼弄小区,29573元/m2,1套在售二手房
20190504,松江,松江老城,小塔前,30287元/m2,3套在售二手房
20190504,松江,松江老城,南园子,30138元/m2,0套在售二手房
20190504,松江,松江老城,环城路326弄,26214元/m2,1套在售二手房
20190504,松江,松江老城,云间大厦,35868元/m2,1套在售二手房
20190504,松江,松江老城,杜家滩1号,31148元/m2,1套在售二手房
20190504,松江,松江老城,西新桥20号,30587元/m2,1套在售二手房
20190504,松江,松江老城,耀江西村,27518元/m2,0套在售二手房
20190504,松江,松江老城,松汇中路39弄,30873元/m2,0套在售二手房
20190504,松江,松江老城,西新桥路46弄,35088元/m2,0套在售二手房
20190504,松江,松江老城,西林南路59号,31507元/m2,0套在售二手房
20190504,松江,松江老城,菜花泾60弄,32692元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路10号,36976元/m2,0套在售二手房
20190504,松江,松江老城,中山中路548号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路307号,28471元/m2,0套在售二手房
20190504,松江,松江老城,乐都大厦,暂无,0套在售二手房
20190504,松江,松江老城,谷水佳苑,28214元/m2,0套在售二手房
20190504,松江,松江老城,乐都支路64号,暂无,0套在售二手房
20190504,松江,松江老城,岳庙商业街,暂无,0套在售二手房
20190504,松江,松江老城,松江颐景园(别墅),55056元/m2,0套在售二手房
20190504,松江,松江老城,谷阳北路120号,35493元/m2,0套在售二手房
20190504,松江,松江老城,中山中路26号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路24号,30554元/m2,0套在售二手房
20190504,松江,松江老城,袜子弄4支弄,30427元/m2,0套在售二手房
20190504,松江,松江老城,环城路140号,暂无,0套在售二手房
20190504,松江,松江老城,玉阳路838,暂无,0套在售二手房
20190504,松江,松江老城,人民北路2908弄31号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄83号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路124弄138-140号,暂无,0套在售二手房
20190504,松江,松江老城,环城路370、372号,暂无,0套在售二手房
20190504,松江,松江老城,环城路718弄45号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路676号,暂无,0套在售二手房
20190504,松江,松江老城,玉秀路39号13幢,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路672号,暂无,0套在售二手房
20190504,松江,松江老城,中山西路555弄44号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳北路66号,暂无,0套在售二手房
20190504,松江,松江老城,松东路226号,暂无,0套在售二手房
20190504,松江,松江老城,金沙滩70号,暂无,0套在售二手房
20190504,松江,松江老城,古乐苑,暂无,0套在售二手房
20190504,松江,松江老城,西林南路14号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路5号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳北路106号,36916元/m2,0套在售二手房
20190504,松江,松江老城,乐都路381号,29349元/m2,0套在售二手房
20190504,松江,松江老城,中山二路301号,28295元/m2,0套在售二手房
20190504,松江,松江老城,中山东路180弄,32845元/m2,1套在售二手房
20190504,松江,松江老城,景德路37弄,暂无,0套在售二手房
20190504,松江,松江老城,荣乐东路2373弄,26944元/m2,1套在售二手房
20190504,松江,松江老城,香家弄5支弄,31772元/m2,1套在售二手房
20190504,松江,松江老城,中山东路62弄,26559元/m2,3套在售二手房
20190504,松江,松江老城,中山中路54弄,30331元/m2,1套在售二手房
20190504,松江,松江老城,平高广场,28214元/m2,2套在售二手房
20190504,松江,松江老城,迎宾路1弄,25277元/m2,0套在售二手房
20190504,松江,松江老城,中山二路53号,32262元/m2,0套在售二手房
20190504,松江,松江老城,中山东路307号,28471元/m2,0套在售二手房
20190504,松江,松江老城,袜子弄4支弄,30427元/m2,0套在售二手房
20190504,松江,松江老城,中山东路282号,29464元/m2,0套在售二手房
20190504,松江,松江老城,谷阳北路159号,35461元/m2,0套在售二手房
20190504,松江,松江老城,长桥街89弄,34479元/m2,0套在售二手房
20190504,松江,松江老城,乐都支路32号,35070元/m2,0套在售二手房
20190504,松江,松江老城,阔街53弄,暂无,0套在售二手房
20190504,松江,松江老城,榆树头31号,38456元/m2,0套在售二手房
20190504,松江,松江老城,景德路66号,暂无,0套在售二手房
20190504,松江,松江老城,香家弄21号,33951元/m2,0套在售二手房
20190504,松江,松江老城,西林南路63号,30490元/m2,0套在售二手房
20190504,松江,松江老城,西新桥路16号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路25号,32915元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路34号,30769元/m2,0套在售二手房
20190504,松江,松江老城,沪松路50弄,暂无,0套在售二手房
20190504,松江,松江老城,中山中路66号,暂无,0套在售二手房
20190504,松江,松江老城,沪松路50弄,暂无,0套在售二手房
20190504,松江,松江老城,玉乐别墅,暂无,0套在售二手房
20190504,松江,松江老城,中山二路325号,31731元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路34号,30769元/m2,0套在售二手房
20190504,松江,松江老城,小桥浜11弄,35953元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路2号,16750元/m2,0套在售二手房
20190504,松江,松江老城,沪松路7弄,32786元/m2,0套在售二手房
20190504,松江,松江老城,乐都路11号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路7号,33105元/m2,0套在售二手房
20190504,松江,松江老城,西林北路321号,暂无,0套在售二手房
20190504,松江,松江老城,荣景苑(B区),暂无,0套在售二手房
20190504,松江,松江老城,向阳四村,暂无,0套在售二手房
20190504,松江,松江老城,大江璞邸,暂无,0套在售二手房
20190504,松江,松江老城,乐都路23号,25846元/m2,1套在售二手房
20190504,松江,松江老城,松汇中路948弄,35097元/m2,1套在售二手房
20190504,松江,松江老城,西林南路2号,暂无,1套在售二手房
20190504,松江,松江老城,中山东路265号,暂无,1套在售二手房
20190504,松江,松江老城,沪松路46号,暂无,1套在售二手房
20190504,松江,松江老城,中山二路594号,31178元/m2,1套在售二手房
20190504,松江,松江老城,环城路121弄,26714元/m2,1套在售二手房
20190504,松江,松江老城,岳庙商业街,暂无,0套在售二手房
20190504,松江,松江老城,中山中路548号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳南路22号,暂无,0套在售二手房
20190504,松江,松江老城,永丰路30号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路535弄7号,暂无,0套在售二手房
20190504,松江,松江老城,菜花泾1号,暂无,0套在售二手房
20190504,松江,松江老城,菜花泾88号,41376元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路36号,35039元/m2,0套在售二手房
20190504,松江,松江老城,谷阳南路46号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路485弄5号,暂无,0套在售二手房
20190504,松江,松江老城,松汇中路91号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路69号,暂无,0套在售二手房
20190504,松江,松江老城,松乐路59号,暂无,0套在售二手房
20190504,松江,松江老城,沪松路50弄,暂无,0套在售二手房
20190504,松江,松江老城,中山二路13号,暂无,0套在售二手房
20190504,松江,松江老城,金汇商业广场,暂无,0套在售二手房
20190504,松江,松江老城,普照路21号,暂无,0套在售二手房
20190504,松江,松江老城,普照路23号,暂无,0套在售二手房
20190504,松江,松江老城,长桥街94号,暂无,0套在售二手房
20190504,松江,松江老城,普照路1号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐东路83弄,暂无,0套在售二手房
20190504,松江,松江老城,环城路982号,暂无,0套在售二手房
20190504,松江,松江老城,环城路545号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路174号,暂无,0套在售二手房
20190504,松江,松江老城,华阳中心苑,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路美食街,暂无,0套在售二手房
20190504,松江,松江老城,杜家滩14号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路45号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路12号,暂无,0套在售二手房
20190504,松江,松江老城,仓南弄,暂无,0套在售二手房
20190504,松江,松江老城,谷阳南路20号,暂无,0套在售二手房
20190504,松江,松江老城,松东路193弄,暂无,0套在售二手房
20190504,松江,松江老城,玉乐别墅,暂无,0套在售二手房
20190504,松江,松江老城,乐都路31号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路20号,暂无,0套在售二手房
20190504,松江,松江老城,永航路188弄,暂无,0套在售二手房
20190504,松江,松江老城,永航路180号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路58号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路24号,30554元/m2,0套在售二手房
20190504,松江,松江老城,环城路140号,暂无,0套在售二手房
20190504,松江,松江老城,玉阳路838,暂无,0套在售二手房
20190504,松江,松江老城,人民北路2908弄31号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄83号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路124弄138-140号,暂无,0套在售二手房
20190504,松江,松江老城,环城路370、372号,暂无,0套在售二手房
20190504,松江,松江老城,环城路718弄45号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路676号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路672号,暂无,0套在售二手房
20190504,松江,松江老城,中山西路555弄44号,暂无,0套在售二手房
20190504,松江,松江老城,松东路226号,暂无,0套在售二手房
20190504,松江,松江老城,金沙滩70号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳北路161号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路72号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路206弄,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路395号,暂无,0套在售二手房
20190504,松江,松江老城,松汇中路989号,暂无,0套在售二手房
20190504,松江,松江老城,人民北路103号,暂无,0套在售二手房
20190504,松江,松江老城,松乐路76号,暂无,0套在售二手房
20190504,松江,松江老城,玉树路2255弄,暂无,0套在售二手房
20190504,松江,松江老城,方塔南路74弄小区,暂无,0套在售二手房
20190504,松江,松江老城,沪松路36号,暂无,0套在售二手房
20190504,松江,松江老城,乐都支路6号,暂无,0套在售二手房
20190504,松江,松江老城,榆树头34号,暂无,0套在售二手房
20190504,松江,松江老城,松汇中路697号,暂无,0套在售二手房
20190504,松江,松江老城,三辰苑商业广场,暂无,0套在售二手房
20190504,松江,松江老城,仓华路634号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄130号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄166号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路450号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路86号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路168-188号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路520弄9号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路211号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路465号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路124弄138-140号,暂无,0套在售二手房
20190504,松江,松江老城,翔良公馆,暂无,0套在售二手房
20190504,松江,松江老城,长桥街178号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路434号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路100弄76号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐东路2145号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路507号,暂无,0套在售二手房
20190504,松江,松江老城,松乐路215号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路环城路515号,暂无,0套在售二手房
20190504,松江,松江老城,新城嘉苑,暂无,0套在售二手房
20190504,松江,松江老城,西林南路99弄,暂无,0套在售二手房
20190504,松江,松江老城,中山二路584号,暂无,0套在售二手房
20190504,松江,松江老城,北门街26号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳北路315弄小区,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路791号,暂无,0套在售二手房
20190504,松江,松江老城,仓丰路599号,暂无,0套在售二手房
20190504,松江,松江老城,松乐路76号,暂无,0套在售二手房
20190504,松江,松江老城,玉树路2255弄,暂无,0套在售二手房
20190504,松江,松江老城,方塔南路74弄小区,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄82号,暂无,0套在售二手房
20190504,松江,松江老城,金玉路102号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路158号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路100弄76号,暂无,0套在售二手房
20190504,松江,松江老城,乐都西路793号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路9弄16号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路143弄20号,暂无,0套在售二手房
20190504,松江,松江老城,松东路30号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路39弄136号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路76号,暂无,0套在售二手房
20190504,松江,松江老城,中山二路81号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路538-540号,暂无,0套在售二手房
20190504,松江,松江老城,中山二路325号,31731元/m2,0套在售二手房
20190504,松江,松江老城,中山东路282号,29464元/m2,0套在售二手房
20190504,松江,松江老城,仓城新村,暂无,0套在售二手房
20190504,松江,松江老城,金沙滩135号,34896元/m2,0套在售二手房
20190504,松江,松江老城,玉树苑,暂无,0套在售二手房
20190504,松江,松江老城,中山中路61号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路377号,27143元/m2,1套在售二手房
20190504,松江,松江老城,荣庭(创业)园,暂无,0套在售二手房
20190504,松江,松江老城,环城路851弄,暂无,0套在售二手房
20190504,松江,松江老城,西林南路15号,30523元/m2,0套在售二手房
20190504,松江,松江老城,中山中路45弄,暂无,0套在售二手房
20190504,松江,松江老城,中山东路270号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路1号,暂无,0套在售二手房
20190504,松江,松江老城,菜花泾84号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路31号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路346号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路81号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄82号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路58号,暂无,0套在售二手房
20190504,松江,松江老城,松东路193弄,暂无,0套在售二手房
20190504,松江,松江老城,乐都路31号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路20号,暂无,0套在售二手房
20190504,松江,松江老城,永航路188弄,暂无,0套在售二手房
20190504,松江,松江老城,永航路180号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路58号,暂无,0套在售二手房
20190504,松江,松江老城,中山二路588号,暂无,0套在售二手房
20190504,松江,松江老城,松江府美食街,暂无,0套在售二手房
20190504,松江,松江老城,乐都西路614号,暂无,0套在售二手房
20190504,松江,松江老城,松汇中路398号,暂无,0套在售二手房
20190504,松江,松江老城,松东路56号,暂无,0套在售二手房
20190504,松江,松江老城,玉树路98号,暂无,0套在售二手房
20190504,松江,松江老城,松东路216号,暂无,0套在售二手房
20190504,松江,松江老城,沪松路79号,暂无,0套在售二手房
20190504,松江,松江老城,北门街40号,暂无,0套在售二手房
20190504,松江,松江老城,中山东路116弄,暂无,0套在售二手房
20190504,松江,松江老城,谷阳南路44号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路30弄76号,暂无,0套在售二手房
20190504,松江,松江老城,松江中路568号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄296号,暂无,0套在售二手房
20190504,松江,松江老城,人民北路171弄16号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳南路52号,暂无,0套在售二手房
20190504,松江,松江老城,环城路117弄,暂无,0套在售二手房
20190504,松江,松江老城,松汇西路1185弄,暂无,0套在售二手房
20190504,松江,松江老城,乐都路13号,暂无,0套在售二手房
20190504,松江,松江老城,中山二路321-325号,暂无,0套在售二手房
20190504,松江,松江老城,松东路198号,暂无,0套在售二手房
20190504,松江,松江老城,西新桥路20号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳北路58号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳路526弄56号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路15弄,暂无,0套在售二手房
20190504,松江,松江老城,上海飞航广场,暂无,0套在售二手房
20190504,松江,松江老城,环城路515、535、555号,暂无,0套在售二手房
20190504,松江,松江老城,谷阳南路2号,16750元/m2,0套在售二手房
20190504,松江,松江老城,中山二路34号乙,暂无,0套在售二手房
20190504,松江,松江老城,乐都路11号,暂无,0套在售二手房
20190504,松江,松江老城,绿地凯旋宫(别墅),41429元/m2,0套在售二手房
20190504,松江,松江老城,谷阳北路106号,36916元/m2,0套在售二手房
20190504,松江,松江老城,长桥街26号,暂无,0套在售二手房
20190504,松江,松江老城,中山二路307号,28922元/m2,0套在售二手房
20190504,松江,松江老城,凤凰新村西苑,29630元/m2,0套在售二手房
20190504,松江,松江老城,荣乐中路835弄10号,暂无,0套在售二手房
20190504,松江,松江老城,沪松路7弄,32786元/m2,0套在售二手房
20190504,松江,松江老城,松汇中路39弄,30873元/m2,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄287号,暂无,0套在售二手房
20190504,松江,松江老城,长桥街254号,暂无,0套在售二手房
20190504,松江,松江老城,松汇中路1015号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路7号,33105元/m2,0套在售二手房
20190504,松江,松江老城,荣乐中路12弄200号,暂无,0套在售二手房
20190504,松江,松江老城,环城路515、535、555号,暂无,0套在售二手房
20190504,松江,松江老城,鹿都国际商业广场,暂无,0套在售二手房
20190504,松江,松江老城,月光公寓,暂无,0套在售二手房
20190504,松江,松江老城,颐思殿广场,暂无,0套在售二手房
20190504,松江,松江老城,中山东路120弄,27526元/m2,0套在售二手房
20190504,松江,松江老城,仓汇路535弄25号,暂无,0套在售二手房
20190504,松江,松江老城,舜龙公寓,暂无,0套在售二手房
20190504,松江,松江老城,西林南路100弄152号,暂无,0套在售二手房
20190504,松江,松江老城,嘉禾名邸,33673元/m2,0套在售二手房
20190504,松江,松江老城,人民南路66号,暂无,0套在售二手房
20190504,松江,松江老城,嘉禾名邸,33673元/m2,0套在售二手房
20190504,松江,松江老城,西新桥路46弄,35088元/m2,0套在售二手房
20190504,松江,松江老城,中山中路710号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路100弄,暂无,0套在售二手房
20190504,松江,松江老城,松东路169号,暂无,0套在售二手房
20190504,松江,松江老城,厂房松江区,暂无,0套在售二手房
20190504,松江,松江老城,普照路1弄,暂无,0套在售二手房
20190504,松江,松江老城,中山二路301号,28295元/m2,0套在售二手房
20190504,松江,松江老城,西林南路100弄152号,暂无,0套在售二手房
20190504,松江,松江老城,仓汇路535弄25号,暂无,0套在售二手房
20190504,松江,松江老城,舜龙公寓,暂无,0套在售二手房
20190504,松江,松江老城,西林北路912号,暂无,0套在售二手房
20190504,松江,松江老城,南园子,30138元/m2,0套在售二手房
20190504,松江,松江老城,绿地伯顿广场,暂无,0套在售二手房
20190504,松江,松江老城,方塔西村,32951元/m2,0套在售二手房
20190504,松江,松江老城,颐思殿广场,暂无,0套在售二手房
20190504,松江,松江老城,向阳四村,暂无,0套在售二手房
20190504,松江,松江老城,荣景苑(B区),暂无,0套在售二手房
20190504,松江,松江老城,中山东路120弄,27526元/m2,0套在售二手房
20190504,松江,松江老城,月光公寓,暂无,0套在售二手房
20190504,松江,松江老城,塔湾新村(松江),28592元/m2,0套在售二手房
20190504,松江,松江老城,大江璞邸,暂无,0套在售二手房
20190504,松江,松江老城,云间新天地,暂无,0套在售二手房
20190504,松江,松江老城,庙前街,暂无,0套在售二手房
20190504,松江,松江老城,庐秀新苑,28571元/m2,0套在售二手房
20190504,松江,松江老城,景德路37弄,暂无,0套在售二手房
20190504,松江,松江老城,平高世贸中心,暂无,0套在售二手房
20190504,松江,松江老城,荣乐中路245号,暂无,0套在售二手房
20190504,松江,松江老城,荣乐路12号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路13号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路9号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路15号,暂无,0套在售二手房
20190504,松江,松江老城,乐都路67弄,暂无,0套在售二手房
20190504,松江,松江老城,缸甏巷190号,暂无,0套在售二手房
20190504,松江,松江老城,松东路30号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路39弄136号,暂无,0套在售二手房
20190504,松江,松江老城,松汇东路76号,暂无,0套在售二手房
20190504,松江,松江老城,中山中路45弄,暂无,0套在售二手房
20190504,松江,松江老城,中山东路270号,暂无,0套在售二手房
20190504,松江,松江老城,西林南路1号,暂无,0套在售二手房
