20190504,黄浦,南京东路,人民广场、南京东路、苏州河畔全南两房户型，地段好,680万,中楼层(共18层)                                                    | 2002年建 |                                 2室1厅 | 79.97平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-b70bba13-857b-47d6-baba-025ba41726ff.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,恒丰大楼(黄浦) 2室1厅 南,308万,高楼层(共6层)                                                    | 1911年建 |                                 2室1厅 | 43.96平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-0559a8ad-fc64-4385-99b3-ca328e651a25.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,北京东路+全南两房+地铁直达+得房率高！,525万,中楼层(共7层)                                                    | 1984年建 |                                 2室1厅 | 63.61平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-8d283798-8cdc-49f0-802d-3f16ca5fec0a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,河畔明珠 南北通户型  看房方便,1180万,中楼层(共18层)                                                    | 2002年建 |                                 3室2厅 | 142.08平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-52b8db17-fcee-4198-97f4-d21eb39ca33d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,迟来的深爱，缘分只因遇见您！带电梯，近地铁，近外滩,730万,低楼层(共20层)                                                1室2厅 | 93.22平米                                  | 南 北,https://ke-image.ljcdn.com/shfdfs-image/20171020/b33280d4-30f4-47b9-b3ad-153dbd270bf5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,《南京东路》《南北2房》《好位置低总价》《诚意卖》,340万,中楼层(共6层)                                                    | 1983年建 |                                 2室0厅 | 33.9平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-33e53f52-efd7-4837-9338-a1a6f05df7d1.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,尊德里 1室0厅 北,200万,低楼层(共3层)                                                1室0厅 | 19.6平米                                  | 北,https://ke-image.ljcdn.com/310000-inspection/prod-ad11bc2f-e1d7-4b04-ba82-cfedf7cd3765.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路   满五唯一 高区采光好,760万,高楼层(共6层)                                                    | 1997年建 |                                 3室1厅 | 112.84平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20160417/041627d9-3047-4daf-8b31-e4218cdce0c4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,高区紧凑三房+户型方正+南北通透+两南一北+采光好！,1250万,高楼层(共16层)                                                    | 2003年建 |                                 3室2厅 | 116.88平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-a6ccb5ea-d373-4ad9-8134-b8e1a9de7c1e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城一期+顶楼复式+南北向+卧室朝南+露台+近地铁！,1550万,高楼层(共16层)                                                    | 2002年建 |                                 4室2厅 | 177.78平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-053c77eb-a08c-4a52-afc2-d4eb594c050f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,山西南路精装一房 近地铁临外滩,280万,高楼层(共6层)                                                    | 1981年建 |                                 1室1厅 | 30.52平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-a7ae95fe-d02c-4174-b247-78845630a955.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城朝南三房，满二，看房提前约或者看同户型。,1800万,中楼层(共27层)                                                    | 2005年建 |                                 3室2厅 | 184.69平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-f2dfb011-8d4b-4afa-a1b5-6f69264e88b2.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路地铁口，精致一房带电梯，全明户型！！,300万,高楼层(共7层)                                                    | 1989年建 |                                 1室1厅 | 37.06平米                                  | 北,https://ke-image.ljcdn.com/shfdfs-image/20161125/294e2df2-5651-4698-9941-97a2fd06a491.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城两房+诚意出售+璀璨地段+璀璨楼位+小区低单价！,880万,低楼层(共16层)                                                    | 2002年建 |                                 2室1厅 | 92.11平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/05c75069-259d-4578-af8c-6c487e5fc79d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,2008年的品质小区，精准修，带车位，好楼层，景观好！,510万,中楼层(共29层)                                                1室1厅 | 89.38平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,山西小区+厨卫明亮+繁华南京路+近地铁+精装修！,213万,中楼层(共7层)                                                    | 1984年建 |                                 1室0厅 | 22.35平米                                  | 北,https://ke-image.ljcdn.com/310000-inspection/test-09b4025a-d140-4a54-8936-f1d65a8951ea.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福大厦+内圈一室户+满五+车位可租+看房提前约,200万,高楼层(共19层)                                                    | 2002年建 |                                 1室1厅 | 39.95平米                                  | 西北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,宁波小区，厨卫全明，主卧带阳台，地铁直达，低总价,280万,高楼层(共6层)                                                    | 1986年建 |                                 1室0厅 | 31.77平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-7c5ba1fc-644e-4f8b-92d5-4731d1be15b4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,人民广场版块 满五年唯一税费少 全南两房采光好方便看,890万,低楼层(共18层)                                                    | 2002年建 |                                 2室2厅 | 102平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-29174f3a-77ff-43ea-917b-57e473b358ba.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,人民广场板块电梯房，低总价两房，近地铁，价格可谈,498万,中楼层(共10层)                                                    | 1992年建 |                                 2室0厅 | 68.39平米                                  | 东南,https://ke-image.ljcdn.com/shfdfs-image/20170617/bf7dafd8-e381-482e-ba45-824202a9243d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,银河公寓 2室2厅 南,715万,中楼层(共19层)                                                    | 1990年建 |                                 2室2厅 | 89.77平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f82abddf-bfe2-4c89-bf74-fd179d848b35.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,苏州河畔，南北通3房，两房朝南，小高层带电梯，1T2户,1160万,中楼层(共8层)                                                    | 2002年建 |                                 3室2厅 | 125.04平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/5ede1a80-68db-4369-88d8-4338fa8e6843.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城3房2厅   总价低  空中花园小区   近南京东路,1350万,中楼层(共22层)                                                    | 2003年建 |                                 3室2厅 | 131.99平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-511c099b-408f-4c66-97da-a049d5666cea.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,松柏公寓 2室1厅 东南,525万,低楼层(共21层)                                                    | 1992年建 |                                 2室1厅 | 68.18平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/test-e22dde91-939b-4510-bfca-e7f20246c692.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,同兴大楼2房精装全配，居家装修，人民广场,400万,低楼层(共10层)                                                    | 1992年建 |                                 2室0厅 | 37平米                                  | 东,https://ke-image.ljcdn.com/310000-inspection/test-fdb8a620-a907-4368-a3a5-17a9668ea48f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,恒丰大楼(黄浦) 1室0厅 北 南,278万,高楼层(共6层)                                                    | 1911年建 |                                 1室0厅 | 29平米                                  | 北 南,https://ke-image.ljcdn.com/310000-inspection/f6fd7e56-fe87-427b-ba9b-11b557abff67.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,小高楼电梯房，总价低小户型，南京东路近外滩板块,330万,高楼层(共6层)                                                    | 1911年建 |                                 2室0厅 | 45.73平米                                  | 西北,https://ke-image.ljcdn.com/shfdfs-image/20180120/524c713a-fee6-4e25-a1d6-b34e21664d3c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,松柏公寓精装一房+满五唯一+高区景观+交通便利,440万,高楼层(共21层)                                                    | 1992年建 |                                 1室1厅 | 52.25平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-70754bb7-5468-444a-932b-73e9e41eacf0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南北通户型，户型方正，此房型卖的不多。,1090万,中楼层(共22层)                                                    | 2003年建 |                                 2室2厅 | 118.44平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-865117fb-4278-4e18-9ea4-805de14ff318.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路板块+南北通精装两房+单价总价低+随时看!,910万,低楼层(共16层)                                                    | 2002年建 |                                 2室1厅 | 98.03平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-76dd4b42-126a-4a1d-b5c2-5ccb53ceddaa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,天赐公寓 1室1厅 南,680万,高楼层(共19层)                                                    | 2000年建 |                                 1室1厅 | 124.52平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,近南京步行街  精装全配1房1厅，业主急售,330万,低楼层(共9层)                                                    | 1980年建 |                                 1室1厅 | 37.7平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-9b270cc7-b002-4afe-920f-4d220c53bb00.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路精致全南两房，近地铁，满五唯一税费少,415万,高楼层(共6层)                                                    | 1984年建 |                                 2室1厅 | 46.78平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-24423f09-cfde-462a-b6a2-2f41af0e3c44.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城一期两房+一南一北+户型方正+采光不挡,1000万,低楼层(共16层)                                                    | 2002年建 |                                 2室2厅 | 105.43平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-9b824e8e-12d1-49a6-b45d-d285db88a4de.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,高区朝南一房，采光很好，总价低,435万,高楼层(共10层)                                                    | 1992年建 |                                 1室1厅 | 53.39平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-022ff65d-d73b-4d25-8add-cb6c421daec8.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福世福汇 1室1厅 东,320万,中楼层(共31层)                                                    | 2004年建 |                                 1室1厅 | 59.46平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,诚心出售，欢迎看房，随时恭候您的到来。,300万,低楼层(共31层)                                                    | 2004年建 |                                 1室0厅 | 49.59平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,南京东路繁华地段 南北全明两房 房型正气近地铁方便看,578万,中楼层(共7层)                                                    | 1984年建 |                                 2室1厅 | 63.19平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-7d7d518c-0785-48b9-9581-f96563f984a8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路，中福城南北通两房,采光好,格局好，景观好！,980万,低楼层(共17层)                                                    | 2002年建 |                                 2室2厅 | 93.55平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-9021a3e1-52c6-4644-b09a-f16f834f22e7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,山北小区 2室1厅 南,415万,中楼层(共7层)                                                    | 1987年建 |                                 2室1厅 | 54.12平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/df8c0ef5-864a-4df4-b830-68d59ca4e9bd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,满五年唯一，全明户型，朝东带阳台,368万,中楼层(共7层)                                                    | 1984年建 |                                 1室1厅 | 42.51平米                                  | 东北,https://ke-image.ljcdn.com/310000-inspection/prod-35254297-b4b1-4d84-a674-b945ee71ec7f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路，满五唯一，精装两房，高品质小区，看房方便,920万,高楼层(共17层)                                                    | 2002年建 |                                 2室2厅 | 98.06平米                                  | 西南,https://ke-image.ljcdn.com/310000-inspection/prod-eb6143f7-6770-4750-991b-1a8d853ba8f3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,同兴大楼+朝南一房一厅售后公房， 满五不唯一随时看房,475万,中楼层(共10层)                                                    | 1992年建 |                                 1室1厅 | 53.04平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170423/80a507ee-4562-46b8-a767-69eead9070b2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,山北小区，厨卫全明，主卧带阳台，地铁直达，低总价,320万,低楼层(共7层)                                                    | 1984年建 |                                 1室1厅 | 36.66平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-3d555090-79ce-4395-9a25-220b6cac9a94.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福城两房+南北通透+诚意出售+璀璨楼位+采光好视野好,960万,低楼层(共16层)                                                    | 2002年建 |                                 2室2厅 | 93.55平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/8d1ba2e8-68f9-4754-850d-ca5714d08d5c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,天赐公寓 2室2厅 北,550万,高楼层(共19层)                                                    | 2000年建 |                                 2室2厅 | 101.53平米                                  | 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,山西南路9弄 1室0厅 南,340万,低楼层(共6层)                                                    | 1981年建 |                                 1室0厅 | 37.61平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8391932c-e5c1-4fc7-b32b-2848ae54a58b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,山北小区，厨卫荃明，朝南一居室，满五普通住宅,380万,中楼层(共7层)                                                    | 1987年建 |                                 1室1厅 | 42.6平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/5c47e6ad-f60b-41fc-b497-819cbe9df365.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,人民广场板块 近南京路 近人民公园 近外滩,1800万,中楼层(共22层)                                                    | 2003年建 |                                 3室2厅 | 131.99平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-c3e4aa5a-48a3-4c6e-9fbf-acd4e6a491cd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,南京东路精致一房 紧靠2 10号线南京东路 售后公房,368万,中楼层(共6层)                                                    | 1981年建 |                                 1室1厅 | 43.3平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-4d45c651-7333-41ab-90d2-23811eaa0c90.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,松柏公寓 1室1厅 西南,500万,高楼层(共21层)                                                    | 1992年建 |                                 1室1厅 | 55.61平米                                  | 西南,https://ke-image.ljcdn.com/hdic-frame/df6677bd-7fec-4433-825f-c52f4dee7adc.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,黄浦,南京东路,中福大厦+朝东+外圈+一室户....,195万,低楼层(共19层)                                                    | 2002年建 |                                 1室1厅 | 40.25平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,中福城三期北楼+大平层+南北通透+户型方正+近地铁！,1800万,低楼层(共26层)                                                    | 2005年建 |                                 4室2厅 | 198.21平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,近外滩 ，全明设计，近地铁站，户型正气，地理位优越.,686万,低楼层(共1层)                                                4室2厅 | 68.6平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,港陆黄浦中心 1室0厅 西南,610万,中楼层(共22层)                                                1室0厅 | 192.69平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,中福城朝南四房，满五唯一，可看同户型。,1400万,低楼层(共26层)                                                    | 2005年建 |                                 4室2厅 | 140.9平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,四川中路126弄 3室0厅 西南,630万,中楼层(共4层)                                                3室0厅 | 68.6平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,松柏公寓一房朝南，满五唯一，看房提前预约，可安排。,500万,高楼层(共21层)                                                    | 1992年建 |                                 1室1厅 | 55.61平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,山西南路258-264号 1室0厅 南,300万,中楼层(共7层)                                                    | 1987年建 |                                 1室0厅 | 31.94平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
20190504,黄浦,南京东路,福州大楼 2室1厅 东南新上,595万,低楼层(共14层)                                                    | 1934年建 |                                 2室1厅 | 71.72平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
