20190504,奉贤,奉城,首付19.8万，买上海70年产权房，两个房间，拎包入住！,92万,高楼层(共5层)                                                    | 1997年建 |                                 2室1厅 | 68平米,https://ke-image.ljcdn.com/shfdfs-image/20171029/c9102782-8080-4362-a440-ca606b5f7afa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,纯公积金首付14万 就能在上海买房居住 生活设施丰富,70万,中楼层(共5层)                                                    | 1997年建 |                                 1室1厅 | 47.36平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-a70f38e9-f087-49e3-9a2f-3ff6f5f0f162.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,纯公积金贷款20万起+配套齐全+3室一厅+房子很是实惠,99.9万,高楼层(共5层)                                                    | 1996年建 |                                 3室1厅 | 86.09平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170904/e823eb24-5457-4472-8fe0-02c74201cf4d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,紫苑小区 1室1厅 南,68万,高楼层(共5层)                                                    | 1997年建 |                                 1室1厅 | 46.32平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-e2b2a1ab-ddbb-4212-a0ec-9f22120b464c.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,22万首付买新装修上海70年产权住房 附20平的大花园,110万,低楼层(共6层)                                                    | 1997年建 |                                 2室1厅 | 62.8平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-5b7d21b3-0e73-474f-8925-6bc4e9258725.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,220万上海买别墅 2016年绿地集团开发 人车分流小区,220万,低楼层(共3层)                                                    | 2016年建 |                                 2室2厅 | 115.9平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/f7f2f702-c62a-4b1f-a5e6-c4a2de492af0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,紫苑小区 4室2厅 南,160万,高楼层(共5层)                                                    | 2000年建 |                                 4室2厅 | 146.02平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/ba9c97bc-78aa-494c-8de9-1166bf2dd832.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,中间楼层，才好好，视野佳，毛坯房好装修,95万,中楼层(共5层)                                                3室1厅 | 83.8平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/f10839fd-ff10-4e97-8127-392732c584cb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,东大村K区 3室1厅 南,128万,高楼层(共4层)                                                    | 1997年建 |                                 3室1厅 | 109.9平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-55a6ccc4-d08a-4866-9389-fe0ad7c2f577.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,紫苑小区 2室1厅 南,95万,中楼层(共5层)                                                    | 1997年建 |                                 2室1厅 | 67.95平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-b18e4511-1221-4556-8047-7d0acf213222.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,奉贤,奉城,满两年少税，楼层佳，采光通风效果佳,130万,高楼层(共15层)                                                    | 2016年建 |                                 2室1厅 | 66平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-346d6c34-67bc-4601-b1bc-c34eef44d575.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
