20190504,松江,松江大学城,大厅大房间 南北直通 采光足 带10平花园 户型正气,403万,低楼层(共14层)                                                    | 2006年建 |                                 2室2厅 | 103.56平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-0f4159b8-9936-4c48-bac8-64f97d818919.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,清新装修 两房朝南 近地铁 配套成熟 满五唯一,310万,中楼层(共20层)                                                    | 2013年建 |                                 2室1厅 | 70.2平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-279b0fc4-2128-48f7-802a-ba11e982d0bd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,保利西子湾 2室2厅 南,418万,高楼层(共18层)                                                    | 2009年建 |                                 2室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-2bee0776-5654-4bed-82bc-08d74a27bcd3.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,九龙仓兰宫 4室2厅 南,650万,低楼层(共4层)                                                    | 2014年建 |                                 4室2厅 | 125平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/9760c740-10b1-48f1-bdef-0b25dd79b828.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,一梯一户大平层，装修大三房，保养好，诚意出售,820万,低楼层(共17层)                                                    | 2014年建 |                                 3室2厅 | 171.8平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-9beb3496-966b-497e-8f95-44530ded760e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,稀有大四房 位置，楼层，户型，物业，都好  诚心出售,622万,高楼层(共21层)                                                    | 2015年建 |                                 4室2厅 | 135平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-c2934fd6-9a56-441b-b1ac-d0a1803a4f81.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,中星佘山溪语 4室2厅 南 北,849万,低楼层(共1层)                                                    | 2013年建 |                                 4室2厅 | 222平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/fc1e8356-751a-4c67-9d74-1aa5251abbf2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,有产权车位，精装修，税费低，高楼层采光视野好,630万,高楼层(共18层)                                                    | 2009年建 |                                 3室2厅 | 132.88平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-fc361cf0-28f7-4c9c-95eb-58d1300042a8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,绿地蔷薇九里(别墅) 2室2厅 南,690万,低楼层(共3层)                                                    | 2010年建 |                                 2室2厅 | 130平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/cee0d7aa-731a-4e59-b0eb-c3d64c865861.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,龙湖好望山(公寓) 2室2厅 北,329万,中楼层(共20层)                                                    | 2012年建 |                                 2室2厅 | 90.62平米                                  | 北,https://ke-image.ljcdn.com/310000-inspection/prod-acf3cc12-9fb5-4a09-a095-2ba709884e4a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,顶楼复式丨婚房装修丨全明户型丨房东急售丨拎包入住丨,590万,高楼层(共12层)                                                    | 2012年建 |                                 3室3厅 | 136.78平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-c0810404-ce30-4f2c-ba5b-0bbc505e9664.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,精装修+U型公园在旁+万达广场100米+窗户对着公园,90万,低楼层(共18层)                                                1室1厅 | 47平米                                  | 东南,https://ke-image.ljcdn.com/hdic-frame/aa11c94b-9a7a-4c92-9143-01f685706f30.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,首创锦悦，飞机户型，正三房，拎包可入住,380万,中楼层(共17层)                                                    | 2016年建 |                                 3室2厅 | 93.93平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-8eef3d21-3a53-46b5-b506-10f32d98b7d6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,松云水苑 两南房 满五年，总价低  万达广场商圈,288万,低楼层(共24层)                                                    | 2005年建 |                                 2室2厅 | 102.14平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/rsp_pic_uploadbbb56018-32ce-470d-aa95-44576456bd74.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,精装两房，南北直通，户型方正，随时看房。,385万,低楼层(共11层)                                                    | 2009年建 |                                 2室2厅 | 92.79平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ab7584c1-c461-4e42-b8b1-bb59ca1dce2a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,松江大学城,四房两厅，自住装修，业主要出国，诚心出售。,590万,低楼层(共7层)                                                    | 2015年建 |                                 4室2厅 | 131平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-5ebbd275-4db9-43f2-a963-fd1af488d7f5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
