20190504,松江,泗泾,婚房装修，业主置换，价格可谈，看房随时,368万,高楼层(共19层)                                                    | 2013年建 |                                 3室1厅 | 89.47平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-2317f8eb-0418-4b2d-9a7e-4efef9a6d728.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,同润菲诗艾伦 3室2厅 南,300万,中楼层(共10层)                                                    | 2011年建 |                                 3室2厅 | 89.33平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8919863c-8a82-4625-bfff-f2143a317481.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,【业主委托链家+钥匙看房】房子一手动迁，两房朝南,205万,低楼层(共13层)                                                    | 2014年建 |                                 2室2厅 | 67.87平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-deca7b20-a189-4a6b-ae22-1b23fc26141f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,精装次新房，带花园，无遮挡采光好,310万,低楼层(共11层)                                                    | 2016年建 |                                 2室2厅 | 77.28平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-acf94844-2fd6-40a4-8bd3-ec6bf25df769.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,米兰诺贵都 2室2厅 南,355万,中楼层(共19层)                                                    | 2013年建 |                                 2室2厅 | 89.36平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-795875b3-d68c-4f5b-99ca-f3db8250a818.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,顶楼复式 一梯两户 满五唯一 精装央空调带地暖。,369万,高楼层(共5层)                                                    | 2005年建 |                                 4室3厅 | 94.72平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-cddd9b35-810b-4e44-b6cf-a036094e4ac3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,宫廷式奢华生活的享受，美好生活的起点！~,460万,高楼层(共15层)                                                    | 2016年建 |                                 3室2厅 | 95.06平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-b83de428-3cd2-4286-a221-29cddab9ca3b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,新凯家园四期，税费少，看房方便，诚意出售,203.5万,低楼层(共13层)                                                    | 2012年建 |                                 2室1厅 | 72.26平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-310cf7d4-fcac-4e91-9004-04d001c3592b.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,业主诚意急售，刚需三房，高层风景房，随时看房,209万,高楼层(共28层)                                                    | 2014年建 |                                 3室1厅 | 83.16平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-2a0f5cb2-4574-4030-994d-ea926f118ed9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,松江,泗泾,米兰诺贵都 精装两房 总价低 业主诚心出售佘山站500米,265万,低楼层(共17层)                                                    | 2013年建 |                                 2室1厅 | 65.61平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-51cda874-9c90-44fd-9bff-3a752e678a51.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
