20190504,普陀,光新,双南两房  业主诚售单价低  厨房可改开放式厨房,245万,高楼层(共6层)                                                    | 1976年建 |                                 2室1厅 | 51.31平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-baaa8643-5d1c-42c0-8325-0c222db64fa3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,此房满五年，售后公房税费少，双南户型，边套全明,558万,高楼层(共25层)                                                    | 1990年建 |                                 2室2厅 | 83.77平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-d1cc0620-d9e0-4046-b698-4eed36367623.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,采光好，楼层低，南北通，看房方便，业主诚意出,239万,低楼层(共6层)                                                    | 1991年建 |                                 1室1厅 | 37.92平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-87062218-c609-4023-8650-ef819cba65b8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,新出两房 东边套全明 地区楼层 出入方便 近地铁,328万,低楼层(共6层)                                                    | 1988年建 |                                 2室1厅 | 59.95平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-9e7cf0e8-2952-413d-9e86-2fbe602d186c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,中间楼层 双南双阳台两房 满五年税少户型方正新上,365万,中楼层(共6层)                                                    | 1989年建 |                                 2室1厅 | 56.81平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-d5b33cd6-55f8-47d6-b1e8-459a34d6139c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,满5年 高区朝南 地段好交通方便 配套齐,195万,高楼层(共6层)                                                    | 1988年建 |                                 1室1厅 | 40.11平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-82e0f142-8992-4a7c-9c35-2d421380cac0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,管弄五六街坊 1室0厅 南,179万,中楼层(共6层)                                                    | 1989年建 |                                 1室0厅 | 35.17平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f3766f4b-3543-40f4-b7cb-9b94ee6eaf5e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,小区目前出售，精装两房，修保养好，诚意出售,760万,低楼层(共32层)                                                    | 2009年建 |                                 2室2厅 | 107.78平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-00e99586-7796-4274-a926-b0e38be8f83f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,精装修 小两房 95年房龄 一层四户 诚意出售,248万,高楼层(共7层)                                                    | 1995年建 |                                 2室1厅 | 50.82平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-87dbe19b-1275-4cdb-8245-e0d70b4cfb83.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,朝南一房一厅 高区 视野开阔 采光充足房龄新成熟配套,210万,高楼层(共7层)                                                    | 1992年建 |                                 1室1厅 | 47.51平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-89834f4a-8d6b-4a20-af49-70ee865123f2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,新出两房 中区楼层 双南户型 售后公房唯一,330万,中楼层(共6层)                                                    | 1986年建 |                                 2室1厅 | 59.64平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-c8b4e0e4-e93d-4420-8eb5-67642018e288.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,04年南北通大三房 楼层佳 视野广 满五年唯一税费少,850万,高楼层(共22层)                                                    | 2004年建 |                                 3室2厅 | 119.37平米                                  | 西南,https://ke-image.ljcdn.com/310000-inspection/test-060fdcdf-3ae9-4fe2-8ef6-ccd338b40f9d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,边套全明户型  采光好，实用阳台，业主诚意出售,560万,低楼层(共7层)                                                    | 1996年建 |                                 3室2厅 | 105.32平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-667599cf-6ec7-4f49-bc2f-5f58ba96e60f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,售后公房，税少，两房朝南，西边套全明户型,570万,低楼层(共26层)                                                    | 1998年建 |                                 2室1厅 | 102.08平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/6f527133-2b9e-45ae-ae81-b39613518656.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,电梯边套全明两房，小区位于石泉路繁华地段。。,450万,低楼层(共24层)                                                    | 1997年建 |                                 2室2厅 | 89.48平米                                  | 西南,https://ke-image.ljcdn.com/310000-inspection/prod-91d68a55-9126-40df-b4f8-ae09444628e9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,业主诚售 全明两房  卧室都是两窗 售后公房 看房方便,288万,高楼层(共6层)                                                    | 1985年建 |                                 2室1厅 | 61.12平米                                  | 东 南,https://ke-image.ljcdn.com/310000-inspection/test-126c7b63-d034-4574-a62b-2c0da8e1ce42.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,石光小区.三房诚意出售.精装修拎包入住.到价签字,460万,中楼层(共19层)                                                    | 1990年建 |                                 3室1厅 | 81.96平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-ba08dd90-bdec-4970-90ed-b21eafe07d89.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,中间楼层，全明户型 诚意出售 看房方便 满五不唯一,180万,中楼层(共7层)                                                    | 1986年建 |                                 1室1厅 | 35.97平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-2abf8da7-4027-44d0-bc2c-8e74fdfa1dfc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,普陀,光新,2005年次新小区+婚房精装修+两梯三户,580万,中楼层(共28层)                                                    | 2005年建 |                                 1室2厅 | 83.1平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-880c9cc5-9dda-4be8-95c9-8e0024a18823.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
