20190504,六合别墅,1700,1580万
20190504,中南泓悦府,12000,37.2万
20190504,海印又一城,30000,0
20190504,福晟天地,12000,79万
20190504,云麓之城,39000,410万
20190504,富绅商业中心,45000,0
20190504,大华珞斐墅,120000,2460万
20190504,旭辉未来城,16500,107万
20190504,太湖御玲珑,1300,1170万
20190504,万科鑫苑SkyPark云璞,26000,312万
20190504,皇都花园,70000,1200万
20190504,海云间,95,84万
20190504,中南正荣海上明悦,13500,90万
20190504,绿地海湾,16500,214万
20190504,华侨城苏河湾(商铺),85000,0
20190504,中朝桃源水岸,12000,95万
20190504,福晟前滩钱隆广场,150000,0
20190504,合生杭州湾,11000,135万
20190504,碧桂园蔚蓝,11000,80万
20190504,观湖御景,30000,207万
20190504,千灯裕花园,11500,88万
20190504,新华红星国际广场,80000,0
20190504,旭辉光耀城,16000,110万
20190504,中惠金钻天地,50000,0
20190504,远洋财富中心,30000,0
20190504,远洋财富中心,50000,0
20190504,高桥红坊,80000,0
20190504,东渡悦来城,50000,0
20190504,中南锦庭,35000,0
20190504,国瑞熙墅,29000,342万
20190504,国瑞熙墅,34000,950万
20190504,一品漫城四期,60000,0
20190504,公元2040,44000,380万
20190504,环创中心,68000,0
20190504,魏武宸章,14000,137万
20190504,森兰美奂,35000,0
20190504,御府景苑,8000,65万
20190504,嘉誉都汇国际,35000,0
20190504,金凤城,15000,364万
20190504,奥园印象高迪,10650,0
20190504,金科集美嘉悦,18000,170万
20190504,颐和湾花园,30000,410万
20190504,吉翔·欣隆府,13800,106万
20190504,招商花园城,60000,0
20190504,嘉润万象城,25000,0
20190504,东方之门,46000,1744万
20190504,新湖明珠城,85000,0
20190504,当代和山悦MOMA,12500,85万
20190504,星月·金融湾,58000,0
20190504,中南漫悦湾,15500,75万
20190504,虹桥时代广场,43000,0
20190504,象屿·西郊御府,22950,142万
20190504,大宁揽翠艺墅,120000,3000万
20190504,佳兆业城市广场,29500,420万
20190504,绿洲华亭茗苑,30000,561万
20190504,绿洲香格丽花园(别墅),40000,780万
20190504,中国铁建青秀城,38000,0
20190504,御涛园,2900,2900万
20190504,翡丽甲第,100000,0
20190504,上海长滩,55000,473万
20190504,华纺和成未来派,17800,178万
20190504,尚海湾豪庭,130000,3465万
20190504,华润佘山九里,42000,618万
20190504,长城逸府,18600,329万
20190504,路劲佘山院子,35000,266万
20190504,路劲佘山院子,55000,750万
20190504,大成名庭,29000,313万
20190504,上海西环中心星信名邸,44700,569万
20190504,澜庭,19000,144万
20190504,上实海上公元,40000,352万
20190504,融信铂爵,43000,526万
20190504,花园里(嘉定),37000,440万
20190504,正荣璟园,27000,350万
20190504,莲花休闲广场,20000,0
20190504,碧云壹零,680,683万
20190504,外冈壹号,28500,780万
20190504,葛洲坝绿城玉兰花园,39500,800万
20190504,海宁公园道一号,17000,243万
20190504,碧云壹零,27000,663万
20190504,中南君悦府,41000,370万
20190504,锦秋花园(别墅),1300,1300万
20190504,静安府东区,1700,1600万
20190504,嘉业海悦苑,价格待定,0
20190504,天和尚上海,25300,160万
20190504,新力澄湖壹号院,价格待定,0
20190504,新力澄湖壹号院,价格待定,0
20190504,凤凰城天悦,21500,183万
20190504,三林彩虹坊,68000,0
20190504,合景悦湖四季,14800,133万
20190504,凤凰城天境,20200,0
20190504,圣得恒业花园,60000,1800万
20190504,嘉宝梦之缘景庭,46000,630万
20190504,绿洲康城亲水湾(中央区),63000,0
20190504,御龙名邸,22000,222万
20190504,大发融悦,42000,533万
20190504,中建大公馆,5500,5500万
20190504,尼德兰官邸,1700,1700万
20190504,绿地天呈,42000,558万
20190504,金凤城,15000,364万
20190504,弘阳甪源,22000,230万
20190504,运河大公馆,13000,106万
20190504,湖山香颂湾,31000,176万
20190504,聚米喆园,12000,86万
20190504,古城新苑,35000,0
20190504,融创壹号公馆,48000,380万
20190504,大华碧云天,58000,551万
20190504,保利玲珑公馆,25000,195万
20190504,万科天空之城,58000,522万
20190504,泰禾红御,80000,0
20190504,中粮首创禧瑞祥云,45000,390万
20190504,古北尚郡,71000,484万
20190504,万科公园大道,46900,440万
20190504,颐盛御中环,61000,720万
20190504,禹洲丁香里,32000,442万
20190504,阳光星期8,36900,0
20190504,汤泉美地城,19800,241万
20190504,汤泉美地城,468,468万
20190504,静安慕舍,88500,796万
20190504,品尊国际,1570,1570万
20190504,美兰金色宝邸,1100,1100万
20190504,源昌幸福里,40000,355万
20190504,绿地天呈,42000,558万
20190504,外冈壹号,25000,410万
20190504,天健萃园,24000,245万
20190504,御龙名邸,22000,222万
20190504,阳光里(嘉定),39000,284万
20190504,绿洲华亭茗苑,25000,223万
20190504,万科公园大道,46900,440万
20190504,好世凤翔苑,50000,412万
20190504,大发融悦,42000,533万
20190504,上尚缘,价格待定,0
20190504,大豪山林别墅,3200,2999万
20190504,中铁北城时代,42000,540万
20190504,凤凰景苑,50000,820万
20190504,万科翡翠雅宾利,价格待定,0
20190504,中信君廷,120000,3600万
20190504,佳源梦想广场,23000,0
20190504,万科海上传奇,价格待定,0
20190504,金融家,43000,537万
20190504,信义嘉庭,37000,350万
20190504,恒大佘山首府,35000,763万
20190504,浦东星河湾,4200,4200万
20190504,长泰西郊,3300,3300万
20190504,万业紫辰苑,39500,562万
20190504,乔爱庄园,2000,2000万
20190504,建发玖珑湾,45000,396万
20190504,仁和都市花园,64000,800万
20190504,中鹰黑森林,120000,2424万
20190504,万源城御璄,85000,3300万
20190504,君悦湾墅,54000,1543万
20190504,象屿上海年华,46000,385万
20190504,国浩长风汇都,70000,0
20190504,华侨城苏河湾(公寓),190000,16000万
20190504,恒大御景湾,54000,772万
20190504,同济东时区,480,0
20190504,御品园林,65000,1934万
20190504,嘉天汇,价格待定,0
20190504,香水湾,60000,2640万
20190504,万科翡翠滨江(一期),3010,0
20190504,御沁园(别墅),价格待定,0
20190504,半岛君望,60000,0
20190504,日月光伯爵天地,30000,276万
20190504,华府樟园,95000,4085万
20190504,绿岛江湾城,价格待定,0
20190504,安墁西郊,61542,2671万
20190504,尚海郦景,95000,1520万
20190504,九龙仓滨江壹十八,113000,0
20190504,中建大公馆,5500,5500万
20190504,嘉御庭,价格待定,0
20190504,尼德兰官邸,1700,1700万
20190504,骏丰玲珑坊,46000,236万
20190504,融创外滩壹号院,121500,3400万
20190504,建邦16区,98000,960万
20190504,静安府东区,86000,992万
20190504,同济东时区,价格待定,0
20190504,同润金色橘苑,25000,202万
20190504,张江三湘海尚,67000,911万
20190504,华发四季,65000,0
20190504,湖山香颂湾,31000,176万
20190504,虹桥融景,74000,1406万
20190504,阳明花园广场,价格待定,0
20190504,东亚威尼斯公馆,27999,0
20190504,浦发罗兰翡丽,63000,764万
20190504,沁和园,75000,0
20190504,徐汇公园道壹号,93800,1407万
20190504,帕缇欧香苑,40000,472万
20190504,步阳御江金都,36000,612万
20190504,万科安亭新镇,31800,300万
20190504,大华碧云天,58000,551万
20190504,西上海御庭,32000,290万
20190504,水榭兰亭,价格待定,0
20190504,尼德兰官邸,45000,0
20190504,临港首府,27000,0
20190504,瑞虹新城悦庭,价格待定,0
20190504,嘉宝前滩后院,90000,1629万
20190504,宫园巧筑,35000,476万
20190504,万科天空之城,58000,522万
20190504,瑞和上海印象,18000,0
20190504,九龙仓静安壹号,129000,0
20190504,禹洲东滩雍禧,37000,410万
20190504,大宁金茂府,3000,3000万
20190504,新华御湖上园,18000,160万
20190504,银河丽湾,36100,885万
20190504,万科安亭新镇,33000,380万
20190504,象屿都城怡园,23000,150万
20190504,万科Mixtown,21000,180万
20190504,尚海郦景,4000,4250万
20190504,绿城上海诚园,20000,0
20190504,华谊逸品澜湾,45000,484万
20190504,西郊金茂府,44000,0
20190504,宝华帝华园,28600,171万
20190504,运杰御澜雅苑,43000,319万
20190504,望园豪庭,36200,295万
20190504,凯利海华府,79800,742万
20190504,东方颐城,24000,210万
20190504,东方颐城,26000,351万
20190504,盛世荟庭,价格待定,0
20190504,泰禾大城小院,530,0
20190504,嘉宝梦之悦,23000,198万
20190504,江湾国际中心,7300,83万
20190504,雍和府,36000,0
20190504,诺丁公馆,13000,139万
20190504,如意佳园,8500,101万
20190504,海上时光,14000,134万
20190504,上海湾,20000,1000万
20190504,上海湾,22000,102万
20190504,桃李春风景苑,7500,0
20190504,西塘东区,555,0
20190504,聚米喆园,12000,86万
20190504,虹桥正荣中心,47000,0
20190504,昆山万科海上传奇,19000,171万
20190504,万科七宝国际,85000,0
20190504,汾湖新天地,28000,0
20190504,吉嘉广场,60000,0
20190504,汉石丽苑休闲广场,45000,0
20190504,舜喜大厦,29000,0
20190504,建滔朗峰裕花园,19000,176万
20190504,静安康鑫家园,90000,1071万
20190504,万科七宝国际,41000,0
20190504,闻喜华庭,90000,0
20190504,源昌幸福里,60000,0
20190504,象屿两岸贸易中心,30000,0
20190504,禹洲城市广场,21000,0
20190504,星街坊浦江生活馆,50000,0
20190504,中环协信天地,3095,0
20190504,古城新苑,35000,0
20190504,首创禧悦(二期),41000,440万
20190504,盘古园府,40000,360万
20190504,金山红星国际广场,31000,0
20190504,中粮南桥锦云,36600,0
20190504,浦江坤庭—枫郡,60000,666万
20190504,景瑞一公里,55000,0
20190504,泰禾红御,80000,0
20190504,中展璞荟,67000,0
20190504,中铁诺德国际,57000,0
20190504,中铁诺德国际,34000,0
20190504,保利翡丽公馆,600,0
20190504,宝龙城市广场(嘉定),60000,0
20190504,七宝宝龙城,115000,0
20190504,七宝宝龙城,43000,0
20190504,新城金樾,13000,123万
20190504,佳兆业城市广场(商业类),30000,0
20190504,松江颐景园(商铺),65000,0
20190504,两港壹号铺,30000,0
20190504,万科未来之城,15000,140万
20190504,金地自在城（三期）,57000,0
20190504,合景天峻,13500,120万
20190504,华泰中心,3300,0
20190504,象源丽都,72000,870万
20190504,绿地朱家角1号,620,630万
20190504,宝龙城市广场(奉贤),55000,0
20190504,中展璞荟,32000,0
20190504,中新传媒大厦,70000,0
20190504,湖畔首府,10000,70万
20190504,静安府西区,86000,989万
20190504,三弦海上金街,40000,0
20190504,正荣国领(别墅),65000,2300万
20190504,运河大公馆,13000,106万
20190504,上置名人天地,43000,0
20190504,弘阳甪源,22000,230万
20190504,弘阳甪源,330,320万
20190504,上海星河湾,77000,2171万
20190504,洛塘公馆,13000,148万
20190504,中铁北城时代,50000,0
20190504,首开紫宸江湾,9800,75万
20190504,天润尚院,价格待定,0
20190504,太仓国际软装城,20,0
20190504,江海和佳园,16500,212万
20190504,骏丰玲珑坊,55000,0
20190504,金大元御珑宫廷(别墅),82500,4000万
20190504,银都商业广场,45000,0
20190504,东海御庭,39000,1550万
20190504,盛世豪园(二期),80000,696万
20190504,仁恒公园世纪,120000,2880万
20190504,崇明岛大爱城,12500,98万
20190504,绿地浦汇中心,41000,499万
20190504,碧桂园·枫丹酩悦,11600,125万
20190504,海伦堡观澜,11000,100万
20190504,上坤狮山四季,28500,328万
20190504,上坤狮山四季,350,346万
20190504,金泰商务广场,75000,0
20190504,合景云溪四季庭,22000,190万
20190504,苏里人家,15000,375万
20190504,中天熙景诚品,13500,105万
20190504,香逸尚城,价格待定,0
20190504,福都商业美食广场,38000,0
20190504,荣安·海上明月,12000,100万
20190504,万联花园,16500,85万
20190504,万联城·嘉善中心,33000,0
20190504,磐达华庭,29625,225万
20190504,翡翠公馆,14500,155万
20190504,新大西塘里,13000,112万
20190504,泰禾金尊府,27000,391万
20190504,鑫苑鑫都汇,28000,0
20190504,龙湖·春江郦城,15200,123万
20190504,阳光城翡丽海岸,12500,108万
20190504,正黄翡翠合院,17000,263万
20190504,华发公馆,94000,1200万
20190504,余姚阳光城翡丽湾,8800,100万
20190504,恒大香湖左岸,14500,128万
20190504,世茂璀璨时代,18500,218万
20190504,复地万科活力中心,38000,0
20190504,星奕名筑,12000,146万
20190504,旭辉依云湾,48000,1200万
20190504,碧桂园-湖山源著,13500,168万
20190504,碧桂园-湖山源著,23000,410万
20190504,百盛园,8500,65万
20190504,碧桂园·观澜台,13500,160万
